date,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-03-18,0.75,0.771,0.771,0.746,1183583,89711071.0,3.34,3.07,0.023,1.25
2024-03-19,0.765,0.762,0.78,0.761,1643426,126959007.0,2.46,-1.17,-0.009,1.74
2024-03-20,0.761,0.789,0.791,0.757,2080887,162515343.0,4.46,3.54,0.027,2.21
2024-03-21,0.802,0.796,0.812,0.795,3130538,251665177.0,2.15,0.89,0.007,3.32
2024-03-22,0.791,0.81,0.82,0.78,3633624,291523779.0,5.03,1.76,0.014,3.85
2024-03-25,0.811,0.774,0.815,0.771,3000252,238627431.0,5.43,-4.44,-0.036,3.18
2024-03-26,0.768,0.754,0.776,0.747,2662401,202409727.0,3.75,-2.58,-0.02,2.82
2024-03-27,0.751,0.725,0.757,0.724,2906145,214541081.0,4.38,-3.85,-0.029,3.08
2024-03-28,0.721,0.744,0.753,0.72,2299904,170243069.0,4.55,2.62,0.019,2.44
2024-03-29,0.739,0.736,0.74,0.724,1949420,142674655.0,2.15,-1.08,-0.008,2.07
2024-04-01,0.739,0.763,0.764,0.739,1658429,125069331.0,3.4,3.67,0.027,1.76
2024-04-02,0.761,0.748,0.761,0.741,1605769,120120412.0,2.62,-1.97,-0.015,1.7
2024-04-03,0.742,0.733,0.745,0.725,2020573,147981351.0,2.67,-2.01,-0.015,2.14
2024-04-08,0.73,0.723,0.733,0.72,1648943,119840210.0,1.77,-1.36,-0.01,1.75
2024-04-09,0.723,0.728,0.73,0.715,1808146,130842363.0,2.07,0.69,0.005,1.92
2024-04-10,0.726,0.706,0.726,0.702,1325672,94226501.0,3.3,-3.02,-0.022,1.41
2024-04-11,0.702,0.72,0.73,0.701,1380311,99448577.0,4.11,1.98,0.014,1.46
2024-04-12,0.718,0.707,0.721,0.706,2051330,145989823.0,2.08,-1.81,-0.013,2.17
2024-04-15,0.702,0.703,0.716,0.697,1921704,135396803.0,2.69,-0.57,-0.004,2.04
2024-04-16,0.701,0.68,0.707,0.678,1439409,99286432.0,4.13,-3.27,-0.023,1.53
2024-04-17,0.687,0.708,0.709,0.687,1476688,103610933.0,3.24,4.12,0.028,1.57
2024-04-18,0.704,0.699,0.709,0.691,1680214,118049034.0,2.54,-1.27,-0.009,1.78
2024-04-19,0.695,0.688,0.7,0.685,871541,60171107.0,2.15,-1.57,-0.011,0.92
2024-04-22,0.681,0.681,0.688,0.671,1819063,123522520.0,2.47,-1.02,-0.007,1.93
2024-04-23,0.683,0.683,0.69,0.681,982101,67209387.0,1.32,0.29,0.002,1.04
2024-04-24,0.682,0.695,0.696,0.675,1453135,99906531.0,3.07,1.76,0.012,1.54
2024-04-25,0.688,0.689,0.698,0.684,1149594,79222584.0,2.01,-0.86,-0.006,1.22
2024-04-26,0.686,0.707,0.708,0.685,2310283,161969446.0,3.34,2.61,0.018,2.45
2024-04-29,0.71,0.725,0.728,0.71,2624791,188888904.0,2.55,2.55,0.018,2.78
2024-04-30,0.722,0.712,0.724,0.705,2951329,210557653.0,2.62,-1.79,-0.013,3.13
2024-05-06,0.723,0.717,0.728,0.716,2435439,175626225.0,1.69,0.7,0.005,2.58
2024-05-07,0.719,0.717,0.731,0.715,2204213,159228158.0,2.23,0.0,0.0,2.34
2024-05-08,0.713,0.697,0.714,0.695,1686631,118318244.0,2.65,-2.79,-0.02,1.79
2024-05-09,0.694,0.704,0.707,0.694,2343117,164149523.0,1.87,1.0,0.007,2.48
2024-05-10,0.705,0.698,0.712,0.694,1239351,86750443.0,2.56,-0.85,-0.006,1.31
2024-05-13,0.692,0.69,0.696,0.685,1185954,81824393.0,1.58,-1.15,-0.008,1.26
2024-05-14,0.695,0.702,0.704,0.692,1565666,109524026.0,1.74,1.74,0.012,1.66
2024-05-15,0.703,0.695,0.703,0.692,943649,65792263.0,1.57,-1.0,-0.007,1.0
2024-05-16,0.693,0.693,0.703,0.69,1449395,100949289.0,1.87,-0.29,-0.002,1.54
2024-05-17,0.691,0.695,0.696,0.684,900827,62171661.0,1.73,0.29,0.002,0.96
2024-05-20,0.692,0.696,0.7,0.683,1376517,95609469.0,2.45,0.14,0.001,1.46
2024-05-21,0.695,0.694,0.704,0.692,1450820,101176289.0,1.72,-0.29,-0.002,1.54
2024-05-22,0.691,0.695,0.696,0.686,1241347,86014279.0,1.44,0.14,0.001,1.32
2024-05-23,0.694,0.677,0.694,0.676,1805778,123095919.0,2.59,-2.59,-0.018,1.91
2024-05-24,0.676,0.669,0.682,0.668,1690160,113989596.0,2.07,-1.18,-0.008,1.79
2024-05-27,0.671,0.672,0.673,0.658,1690562,112584354.0,2.24,0.45,0.003,1.79
2024-05-28,0.669,0.656,0.669,0.656,1311999,86777907.0,1.93,-2.38,-0.016,1.39
2024-05-29,0.655,0.659,0.664,0.654,1464432,96442018.0,1.52,0.46,0.003,1.55
2024-05-30,0.656,0.656,0.661,0.65,1720883,112928928.0,1.67,-0.46,-0.003,1.82
2024-05-31,0.656,0.662,0.665,0.655,1416448,93569054.0,1.52,0.91,0.006,1.5
2024-06-03,0.659,0.658,0.663,0.652,1222471,80320079.0,1.66,-0.6,-0.004,1.3
2024-06-04,0.656,0.663,0.664,0.651,1089302,71621569.0,1.98,0.76,0.005,1.15
2024-06-05,0.66,0.651,0.662,0.649,1958484,128013774.0,1.96,-1.81,-0.012,2.08
2024-06-06,0.651,0.638,0.656,0.633,2625350,168512498.0,3.53,-2.0,-0.013,2.78
2024-06-07,0.64,0.639,0.645,0.629,1796955,114670222.0,2.51,0.16,0.001,1.91
2024-06-11,0.636,0.641,0.642,0.627,1126035,71639448.0,2.35,0.31,0.002,1.19
2024-06-12,0.638,0.652,0.655,0.638,1728975,112094396.0,2.65,1.72,0.011,1.83
2024-06-13,0.651,0.649,0.652,0.644,1016517,65882319.0,1.23,-0.46,-0.003,1.08
2024-06-14,0.648,0.652,0.654,0.645,1062003,68980800.0,1.39,0.46,0.003,1.13
2024-06-17,0.651,0.644,0.651,0.641,893784,57624603.0,1.53,-1.23,-0.008,0.95
2024-06-18,0.642,0.643,0.648,0.639,1380695,88819487.0,1.4,-0.16,-0.001,1.46
2024-06-19,0.644,0.632,0.645,0.632,1048813,66634885.0,2.02,-1.71,-0.011,1.11
2024-06-20,0.631,0.617,0.633,0.616,1311108,81614692.0,2.69,-2.37,-0.015,1.39
2024-06-21,0.615,0.619,0.623,0.612,891784,55044847.0,1.78,0.32,0.002,0.95
2024-06-24,0.616,0.6,0.617,0.598,1294792,78377705.0,3.07,-3.07,-0.019,1.37
2024-06-25,0.6,0.593,0.605,0.589,1050047,62653490.0,2.67,-1.17,-0.007,1.11
2024-06-26,0.593,0.625,0.626,0.593,2448077,149611379.0,5.56,5.4,0.032,2.6
2024-06-27,0.62,0.613,0.626,0.612,1666203,103058520.0,2.24,-1.92,-0.012,1.77
2024-06-28,0.611,0.612,0.621,0.609,1470881,90597907.0,1.96,-0.16,-0.001,1.56
2024-07-01,0.61,0.618,0.619,0.6,1857483,112672036.0,3.1,0.98,0.006,1.97
2024-07-02,0.616,0.617,0.622,0.613,1628311,100588645.0,1.46,-0.16,-0.001,1.73
2024-07-03,0.613,0.614,0.619,0.61,1887723,115921809.0,1.46,-0.49,-0.003,2.0
2024-07-04,0.613,0.601,0.616,0.6,2533206,153778691.0,2.61,-2.12,-0.013,2.69
2024-07-05,0.599,0.605,0.609,0.595,1330047,80261431.0,2.33,0.67,0.004,1.41
2024-07-08,0.603,0.589,0.603,0.586,1480401,87776129.0,2.81,-2.64,-0.016,1.57
2024-07-09,0.588,0.596,0.597,0.579,2076432,122273030.0,3.06,1.19,0.007,2.2
2024-07-10,0.592,0.587,0.598,0.585,1238607,73154786.0,2.18,-1.51,-0.009,1.31
2024-07-11,0.593,0.593,0.598,0.588,2130962,126172568.0,1.7,1.02,0.006,2.26
2024-07-12,0.593,0.59,0.597,0.587,1411465,83478276.0,1.69,-0.51,-0.003,1.5
2024-07-15,0.587,0.586,0.591,0.583,1037557,60839228.0,1.36,-0.68,-0.004,1.1
2024-07-16,0.584,0.589,0.59,0.58,1169822,68414257.0,1.71,0.51,0.003,1.24
2024-07-17,0.586,0.591,0.598,0.586,1185253,70194612.0,2.04,0.34,0.002,1.26
2024-07-18,0.586,0.588,0.589,0.576,1227025,71429837.0,2.2,-0.51,-0.003,1.3
2024-07-19,0.585,0.593,0.594,0.584,1275205,75352197.0,1.7,0.85,0.005,1.35
2024-07-22,0.591,0.591,0.593,0.583,1252816,73707327.0,1.69,-0.34,-0.002,1.33
2024-07-23,0.591,0.573,0.591,0.573,1722669,100241854.0,3.05,-3.05,-0.018,1.83
2024-07-24,0.573,0.565,0.576,0.562,1865389,105966424.0,2.44,-1.4,-0.008,1.98
2024-07-25,0.562,0.57,0.575,0.558,932252,52915474.0,3.01,0.88,0.005,0.99
2024-07-26,0.573,0.578,0.58,0.57,1925318,111084478.0,1.75,1.4,0.008,2.04
2024-07-29,0.578,0.576,0.58,0.57,778274,44743008.0,1.73,-0.35,-0.002,0.83
2024-07-30,0.574,0.576,0.578,0.57,1058538,60765718.0,1.39,0.0,0.0,1.12
2024-07-31,0.576,0.599,0.6,0.575,2306152,136615245.0,4.34,3.99,0.023,2.45
2024-08-01,0.598,0.594,0.604,0.592,1152405,68841665.0,2.0,-0.83,-0.005,1.22
2024-08-02,0.589,0.586,0.599,0.586,1196466,70969370.0,2.19,-1.35,-0.008,1.27
2024-08-05,0.586,0.586,0.605,0.583,1884275,112285838.0,3.75,0.0,0.0,2.0
2024-08-06,0.593,0.599,0.601,0.589,1536147,91394561.0,2.05,2.22,0.013,1.63
2024-08-07,0.597,0.596,0.602,0.591,2059844,123101923.0,1.84,-0.5,-0.003,2.18
2024-08-08,0.595,0.595,0.599,0.584,1557035,91898456.0,2.52,-0.17,-0.001,1.65
2024-08-09,0.596,0.584,0.599,0.582,1271767,74909221.0,2.86,-1.85,-0.011,1.35
2024-08-12,0.581,0.583,0.589,0.576,1049563,61119590.0,2.23,-0.17,-0.001,1.11
2024-08-13,0.581,0.584,0.585,0.576,849000,49286114.0,1.54,0.17,0.001,0.9
2024-08-14,0.583,0.588,0.594,0.582,1344181,79269349.0,2.05,0.68,0.004,1.43
2024-08-15,0.588,0.599,0.607,0.584,1633018,97613119.0,3.91,1.87,0.011,1.73
2024-08-16,0.598,0.593,0.599,0.59,1108744,65708364.0,1.5,-1.0,-0.006,1.18
2024-08-19,0.592,0.594,0.599,0.589,1028375,61140310.0,1.69,0.17,0.001,1.09
2024-08-20,0.594,0.586,0.598,0.583,820132,48252838.0,2.53,-1.35,-0.008,0.87
2024-08-21,0.587,0.581,0.597,0.58,904140,53166861.0,2.9,-0.85,-0.005,0.96
2024-08-22,0.58,0.566,0.584,0.564,1081811,61833296.0,3.44,-2.58,-0.015,1.15
2024-08-23,0.564,0.565,0.568,0.559,669990,37788103.0,1.59,-0.18,-0.001,0.71
2024-08-26,0.565,0.566,0.569,0.557,632636,35657313.0,2.12,0.18,0.001,0.67
2024-08-27,0.564,0.562,0.571,0.56,718259,40660350.0,1.94,-0.71,-0.004,0.76
2024-08-28,0.56,0.567,0.568,0.552,852365,47898305.0,2.85,0.89,0.005,0.9
2024-08-29,0.565,0.572,0.573,0.562,858002,48835721.0,1.94,0.88,0.005,0.91
2024-08-30,0.57,0.588,0.594,0.57,1192967,69844002.0,4.2,2.8,0.016,1.26
2024-09-02,0.587,0.571,0.588,0.571,1042362,60320570.0,2.89,-2.89,-0.017,1.11
2024-09-03,0.572,0.578,0.581,0.57,714799,41196011.0,1.93,1.23,0.007,0.76
2024-09-04,0.575,0.576,0.582,0.571,640424,36908411.0,1.9,-0.35,-0.002,0.68
2024-09-05,0.574,0.591,0.595,0.574,1123548,66027936.0,3.65,2.6,0.015,1.19
2024-09-06,0.59,0.585,0.595,0.584,876201,51507605.0,1.86,-1.02,-0.006,0.93
2024-09-09,0.585,0.58,0.589,0.579,654718,38154994.0,1.71,-0.85,-0.005,0.69
2024-09-10,0.582,0.59,0.591,0.573,1014165,58929685.0,3.1,1.72,0.01,1.08
2024-09-11,0.586,0.588,0.592,0.583,601418,35319778.0,1.53,-0.34,-0.002,0.64
2024-09-12,0.589,0.581,0.594,0.58,800545,46869076.0,2.38,-1.19,-0.007,0.85
2024-09-13,0.58,0.575,0.585,0.574,835034,48414945.0,1.89,-1.03,-0.006,0.89
2024-09-18,0.575,0.57,0.577,0.563,872863,49595162.0,2.43,-0.87,-0.005,0.93
2024-09-19,0.572,0.583,0.585,0.566,985694,56990011.0,3.33,2.28,0.013,1.05
2024-09-20,0.579,0.581,0.581,0.575,711607,41146546.0,1.03,-0.34,-0.002,0.75
2024-09-23,0.58,0.579,0.585,0.577,616212,35839576.0,1.38,-0.34,-0.002,0.65
2024-09-24,0.58,0.602,0.602,0.576,1444357,85481029.0,4.49,3.97,0.023,1.53
2024-09-25,0.605,0.611,0.63,0.605,2320333,143400280.0,4.15,1.5,0.009,2.46
2024-09-26,0.61,0.638,0.638,0.607,1758350,108994865.0,5.07,4.42,0.027,1.86
2024-09-27,0.65,0.671,0.674,0.644,1392190,91308108.0,4.7,5.17,0.033,1.48
2024-09-30,0.698,0.738,0.738,0.69,4786803,342728850.0,7.15,9.99,0.067,5.08
2024-10-08,0.812,0.805,0.812,0.746,8820021,701505091.0,8.94,9.08,0.067,9.35
2024-10-09,0.775,0.725,0.775,0.725,5040157,374714673.0,6.21,-9.94,-0.08,5.34
2024-10-10,0.722,0.715,0.74,0.701,4506341,325335821.0,5.38,-1.38,-0.01,4.78
2024-10-11,0.71,0.682,0.713,0.671,3790873,261705476.0,5.87,-4.62,-0.033,4.02
2024-10-14,0.684,0.698,0.698,0.667,2065904,141302270.0,4.55,2.35,0.016,2.19
2024-10-15,0.69,0.69,0.714,0.684,1970027,138484782.0,4.3,-1.15,-0.008,2.09
2024-10-16,0.678,0.7,0.712,0.678,1392641,97382397.0,4.93,1.45,0.01,1.48
2024-10-17,0.702,0.705,0.719,0.699,1413575,100268046.0,2.86,0.71,0.005,1.5
2024-10-18,0.702,0.724,0.74,0.693,2183175,157281122.0,6.67,2.7,0.019,2.31
2024-10-21,0.72,0.742,0.756,0.715,5527379,410683508.0,5.66,2.49,0.018,5.86
2024-10-22,0.742,0.76,0.784,0.74,4858316,371330180.0,5.93,2.43,0.018,5.15
2024-10-23,0.755,0.745,0.758,0.741,5059465,378406599.0,2.24,-1.97,-0.015,5.36
2024-10-24,0.738,0.738,0.742,0.728,2297940,169043218.0,1.88,-0.94,-0.007,2.44
2024-10-25,0.735,0.757,0.758,0.735,1873220,140461642.0,3.12,2.57,0.019,1.99
2024-10-28,0.758,0.772,0.779,0.754,4546173,349257302.0,3.3,1.98,0.015,4.82
2024-10-29,0.788,0.757,0.794,0.754,5801184,444673841.0,5.18,-1.94,-0.015,6.15
2024-10-30,0.748,0.753,0.766,0.745,1461255,110354973.0,2.77,-0.53,-0.004,1.55
2024-10-31,0.75,0.754,0.762,0.739,1259762,94628623.0,3.05,0.13,0.001,1.34
2024-11-01,0.75,0.737,0.759,0.734,2284727,169507289.0,3.32,-2.25,-0.017,2.42
2024-11-04,0.734,0.749,0.751,0.733,1456205,108207973.0,2.44,1.63,0.012,1.54
2024-11-05,0.748,0.77,0.771,0.745,3765821,286688008.0,3.47,2.8,0.021,3.99
2024-11-06,0.768,0.791,0.803,0.767,2725399,215393483.0,4.68,2.73,0.021,2.89
2024-11-07,0.787,0.803,0.806,0.782,2476926,196178648.0,3.03,1.52,0.012,2.63
2024-11-08,0.806,0.793,0.811,0.788,3122577,248847654.0,2.86,-1.25,-0.01,3.31
2024-11-11,0.783,0.828,0.828,0.781,2615552,211562980.0,5.93,4.41,0.035,2.77
2024-11-12,0.826,0.799,0.827,0.791,2062143,166747689.0,4.35,-3.5,-0.029,2.19
2024-11-13,0.794,0.821,0.828,0.792,1855356,151306720.0,4.51,2.75,0.022,1.97
2024-11-14,0.821,0.794,0.832,0.791,2399720,194186561.0,4.99,-3.29,-0.027,2.54
2024-11-15,0.789,0.797,0.829,0.789,1726365,139943457.0,5.04,0.38,0.003,1.83
2024-11-18,0.802,0.759,0.803,0.752,2946184,224937745.0,6.4,-4.77,-0.038,3.12
2024-11-19,0.753,0.766,0.766,0.743,1662833,125511711.0,3.03,0.92,0.007,1.76
2024-11-20,0.762,0.794,0.804,0.76,2413660,189621724.0,5.74,3.66,0.028,2.56
2024-11-21,0.787,0.792,0.805,0.785,1164354,92419977.0,2.52,-0.25,-0.002,1.23
2024-11-22,0.787,0.777,0.814,0.773,2122995,169980543.0,5.18,-1.89,-0.015,2.25
2024-11-25,0.778,0.787,0.789,0.76,1640525,126864476.0,3.73,1.29,0.01,1.74
2024-11-26,0.782,0.783,0.811,0.778,1585605,125978232.0,4.19,-0.51,-0.004,1.68
2024-11-27,0.775,0.815,0.815,0.763,2437220,193030467.0,6.64,4.09,0.032,2.58
2024-11-28,0.815,0.803,0.832,0.799,1719460,140248525.0,4.05,-1.47,-0.012,1.82
2024-11-29,0.799,0.82,0.827,0.797,1934835,156601549.0,3.74,2.12,0.017,2.05
2024-12-02,0.822,0.837,0.842,0.82,2263168,189245260.0,2.68,2.07,0.017,2.4
2024-12-03,0.837,0.833,0.84,0.825,3267228,272778412.0,1.79,-0.48,-0.004,3.46
2024-12-04,0.836,0.819,0.836,0.807,2850554,234055485.0,3.48,-1.68,-0.014,3.02
2024-12-05,0.817,0.859,0.863,0.816,7682098,652310940.0,5.74,4.88,0.04,8.14
2024-12-06,0.867,0.884,0.891,0.858,4821436,421382157.0,3.84,2.91,0.025,5.11
2024-12-09,0.883,0.876,0.883,0.862,2962941,258818649.0,2.38,-0.9,-0.008,3.14
2024-12-10,0.899,0.869,0.9,0.866,3758299,332685233.0,3.88,-0.8,-0.007,3.98
2024-12-11,0.862,0.87,0.879,0.859,2741583,237475036.0,2.3,0.12,0.001,2.91
2024-12-12,0.874,0.875,0.881,0.859,2741675,238352666.0,2.53,0.57,0.005,2.91
2024-12-13,0.865,0.88,0.896,0.863,2779756,245948966.0,3.77,0.57,0.005,2.95
2024-12-16,0.88,0.858,0.882,0.852,2262130,195045892.0,3.41,-2.5,-0.022,2.4
2024-12-17,0.855,0.83,0.858,0.828,1967358,164913727.0,3.5,-3.26,-0.028,2.09
2024-12-18,0.833,0.844,0.854,0.826,2239516,189011597.0,3.37,1.69,0.014,2.37
2024-12-19,0.834,0.849,0.852,0.824,1830565,152991736.0,3.32,0.59,0.005,1.94
2024-12-20,0.843,0.854,0.856,0.841,1970797,167701770.0,1.77,0.59,0.005,2.09
2024-12-23,0.855,0.811,0.855,0.809,3172168,260900937.0,5.39,-5.04,-0.043,3.36
2024-12-24,0.812,0.812,0.816,0.803,1685333,136392112.0,1.6,0.12,0.001,1.79
2024-12-25,0.813,0.8,0.815,0.791,2216727,177557875.0,2.96,-1.48,-0.012,2.35
2024-12-26,0.8,0.802,0.809,0.797,1741045,140151637.0,1.5,0.25,0.002,1.85
2024-12-27,0.8,0.799,0.812,0.795,2860563,229183620.0,2.12,-0.37,-0.003,3.03
2024-12-30,0.797,0.799,0.805,0.785,1857337,147866649.0,2.5,0.0,0.0,1.97
2024-12-31,0.799,0.774,0.802,0.774,2238017,175333128.0,3.5,-3.13,-0.025,2.37
2025-01-02,0.774,0.756,0.782,0.748,1973316,152018131.0,4.39,-2.33,-0.018,2.09
2025-01-03,0.755,0.728,0.765,0.727,3338829,246882741.0,5.03,-3.7,-0.028,3.54
2025-01-06,0.725,0.721,0.733,0.715,1260598,91329506.0,2.47,-0.96,-0.007,1.34
2025-01-07,0.721,0.734,0.735,0.72,2247888,163132331.0,2.08,1.8,0.013,2.38
2025-01-08,0.728,0.736,0.742,0.714,2119191,154572960.0,3.81,0.27,0.002,2.25
2025-01-09,0.731,0.738,0.745,0.73,2051034,151759348.0,2.04,0.27,0.002,2.17
2025-01-10,0.734,0.717,0.745,0.717,2202066,160858365.0,3.79,-2.85,-0.021,2.33
2025-01-13,0.71,0.715,0.721,0.703,1339953,95612544.0,2.51,-0.28,-0.002,1.42
2025-01-14,0.722,0.754,0.755,0.714,2762201,204626106.0,5.73,5.45,0.039,2.93
2025-01-15,0.759,0.759,0.767,0.755,3480685,265062532.0,1.59,0.66,0.005,3.69
2025-01-16,0.761,0.762,0.779,0.75,4154139,316685076.0,3.82,0.4,0.003,4.4
2025-01-17,0.754,0.755,0.761,0.747,2667555,201345277.0,1.84,-0.92,-0.007,2.83
2025-01-20,0.76,0.757,0.767,0.753,2292480,174293403.0,1.85,0.26,0.002,2.43
2025-01-21,0.76,0.76,0.763,0.746,3063107,231472884.0,2.25,0.4,0.003,3.25
2025-01-22,0.755,0.75,0.755,0.743,2030266,151790663.0,1.58,-1.32,-0.01,2.15
2025-01-23,0.758,0.755,0.772,0.753,3004671,229524444.0,2.53,0.67,0.005,3.19
2025-01-24,0.75,0.77,0.771,0.747,1983692,151226831.0,3.18,1.99,0.015,2.1
2025-01-27,0.787,0.772,0.793,0.771,5149074,400032500.0,2.86,0.26,0.002,5.46
2025-02-05,0.793,0.805,0.805,0.784,4603392,365891913.0,2.72,4.27,0.033,4.88
2025-02-06,0.802,0.822,0.827,0.797,3324459,270866297.0,3.73,2.11,0.017,3.52
2025-02-07,0.82,0.831,0.842,0.817,5069811,420454350.0,3.04,1.09,0.009,5.38
2025-02-10,0.834,0.859,0.861,0.829,4386675,371655669.0,3.85,3.37,0.028,4.65
2025-02-11,0.861,0.866,0.873,0.85,5103195,439553182.0,2.68,0.81,0.007,5.41
2025-02-12,0.861,0.888,0.89,0.861,3348104,295076772.0,3.35,2.54,0.022,3.55
2025-02-13,0.893,0.897,0.914,0.878,2801535,250895928.0,4.05,1.01,0.009,2.97
2025-02-14,0.9,0.914,0.917,0.88,3137457,282225664.0,4.12,1.9,0.017,3.33
2025-02-17,0.926,0.901,0.936,0.893,3297065,300658461.0,4.7,-1.42,-0.013,3.5
2025-02-18,0.895,0.862,0.903,0.858,3579369,314941430.0,4.99,-4.33,-0.039,3.79
2025-02-19,0.859,0.874,0.876,0.857,2346536,203659590.0,2.2,1.39,0.012,2.49
2025-02-20,0.872,0.865,0.879,0.861,1494977,129693119.0,2.06,-1.03,-0.009,1.59
2025-02-21,0.865,0.891,0.895,0.857,3888983,341874951.0,4.39,3.01,0.026,4.12
2025-02-24,0.885,0.883,0.892,0.875,1977666,174884468.0,1.91,-0.9,-0.008,2.1
2025-02-25,0.868,0.855,0.87,0.851,1901664,163756195.0,2.15,-3.17,-0.028,2.02
2025-02-26,0.859,0.859,0.866,0.851,2264774,194005540.0,1.75,0.47,0.004,2.4
2025-02-27,0.855,0.854,0.864,0.838,2011831,171263115.0,3.03,-0.58,-0.005,2.13
2025-02-28,0.846,0.815,0.846,0.813,1841614,153021985.0,3.86,-4.57,-0.039,1.95
2025-03-03,0.818,0.826,0.838,0.81,1483216,122717166.0,3.44,1.35,0.011,1.57
